s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 2.6360205E+003, 4.2720378E+003,-1.1153409E+003,-3.1589167E+003,-4.3293775E+001,-4.1377178E+001, 0.0000000E+000, 0.0000000E+000,-7.1749237E+001,-8.6890741E+001, 2.3654792E-001, 2.3654792E-001
 2.6370198E+003, 4.4207210E+003,-1.0788767E+003,-3.2082933E+003,-2.4226797E+001,-4.2331663E+001, 0.0000000E+000, 0.0000000E+000, 7.7433386E+001, 6.6992544E+001, 2.3654792E-001, 2.3654792E-001
 2.6380190E+003, 4.2094363E+003,-9.8924476E+002,-3.2916117E+003,-2.0641948E+001,-4.2100009E+001, 0.0000000E+000, 0.0000000E+000,-1.3179232E+002,-1.3416212E+002, 2.3654792E-001, 2.3654792E-001
 2.6390183E+003, 4.1483422E+003,-9.9834969E+002,-3.1058954E+003,-2.6065942E+001,-4.2069807E+001, 0.0000000E+000, 0.0000000E+000,-2.0443002E+001,-2.4038661E+001, 2.3654792E-001, 2.3654792E-001
 2.6400176E+003, 4.2557355E+003,-1.0801202E+003,-3.0822070E+003,-3.0317746E+001,-4.2172843E+001, 0.0000000E+000, 0.0000000E+000, 2.7984016E+001, 2.0917733E+001, 2.3654792E-001, 2.3654792E-001
 2.6410166E+003, 4.2313261E+003,-1.0822290E+003,-3.1202505E+003,-2.6974342E+001,-4.2289611E+001, 0.0000000E+000, 0.0000000E+000,-3.2309989E+001,-4.0417347E+001, 2.3654792E-001, 2.3654792E-001
 2.6420073E+003, 4.1150355E+003,-1.0363212E+003,-2.9837182E+003,-3.6054167E+001,-4.0419035E+001, 0.0000000E+000, 0.0000000E+000, 2.7162335E+001, 1.8522869E+001, 2.3654792E-001, 2.3654792E-001
 2.6430129E+003, 4.4189548E+003,-1.1709394E+003,-3.0905498E+003,-4.2796943E+001,-4.0815711E+001, 0.0000000E+000, 0.0000000E+000, 8.5098006E+001, 7.3852971E+001, 2.3654792E-001, 2.3654792E-001
 2.6440186E+003, 4.2943717E+003,-1.0398055E+003,-3.1654546E+003,-3.6928092E+001,-4.1011653E+001, 0.0000000E+000, 0.0000000E+000, 2.6114718E+001, 1.1171814E+001, 2.3654792E-001, 2.3654792E-001
 2.6450078E+003, 4.4758327E+003,-1.1184336E+003,-3.2945566E+003,-2.8285690E+001,-4.2554866E+001, 0.0000000E+000, 0.0000000E+000,-6.0332877E+000,-7.9980348E+000, 2.3654792E-001, 2.3654792E-001
 2.6460078E+003, 4.2191736E+003,-1.0720419E+003,-3.1681097E+003,-2.2440557E+001,-4.1913274E+001, 0.0000000E+000, 0.0000000E+000,-7.1188046E+001,-8.5331796E+001, 2.3654792E-001, 2.3654792E-001
 2.6470012E+003, 4.2856140E+003,-1.0653945E+003,-3.1325164E+003,-2.7678477E+001,-4.1627036E+001, 0.0000000E+000, 0.0000000E+000, 1.7072396E+001, 1.8397560E+001, 2.3654792E-001, 2.3654792E-001
 2.6480024E+003, 4.2515354E+003,-1.0430710E+003,-3.1837662E+003,-4.5273568E+001,-4.1952500E+001, 0.0000000E+000, 0.0000000E+000,-4.3454534E+001,-6.2527814E+001, 2.3654792E-001, 2.3654792E-001
 2.6490178E+003, 4.3437175E+003,-1.0954825E+003,-3.1414729E+003,-6.1414422E+001,-4.2211697E+001, 0.0000000E+000, 0.0000000E+000, 2.0337332E+001, 3.1359037E+000, 2.3654792E-001, 2.3654792E-001
 2.6500110E+003, 4.2775867E+003,-1.0988894E+003,-3.1165023E+003,-3.1981861E+001,-4.1872068E+001, 0.0000000E+000, 0.0000000E+000,-2.3949957E+000,-1.1658900E+001, 2.3654792E-001, 2.3654792E-001
 2.6510129E+003, 4.1358278E+003,-9.9400693E+002,-3.1233023E+003,-2.3167234E+001,-4.1050278E+001, 0.0000000E+000, 0.0000000E+000,-3.7356209E+001,-4.5698960E+001, 2.3654792E-001, 2.3654792E-001
 2.6520051E+003, 4.4670702E+003,-1.1763350E+003,-3.1439613E+003,-3.8731030E+001,-4.1799853E+001, 0.0000000E+000, 0.0000000E+000, 7.9336000E+001, 6.6242939E+001, 2.3654792E-001, 2.3654792E-001
 2.6530090E+003, 4.2043381E+003,-1.0572211E+003,-3.1499010E+003,-2.9308206E+001,-4.1311956E+001, 0.0000000E+000, 0.0000000E+000,-7.3145572E+001,-7.3404055E+001, 2.3654792E-001, 2.3654792E-001
 2.6540127E+003, 4.1977188E+003,-1.0202161E+003,-3.0885006E+003,-2.7081527E+001,-4.1378460E+001, 0.0000000E+000, 0.0000000E+000, 1.9260641E+001, 2.0542171E+001, 2.3654792E-001, 2.3654792E-001
 2.6550117E+003, 4.3434364E+003,-1.0718160E+003,-3.1599516E+003,-3.4438529E+001,-4.1603136E+001, 0.0000000E+000, 0.0000000E+000, 5.3931946E+001, 3.5627085E+001, 2.3654792E-001, 2.3654792E-001
 2.6560049E+003, 4.2918186E+003,-1.0383597E+003,-3.2427823E+003,-3.8028309E+001,-4.2132043E+001, 0.0000000E+000, 0.0000000E+000,-6.8232009E+001,-6.9483788E+001, 2.3654792E-001, 2.3654792E-001
 2.6570195E+003, 4.3236069E+003,-1.1068877E+003,-3.1415079E+003,-2.8245637E+001,-4.3067420E+001, 0.0000000E+000, 0.0000000E+000, 1.9651701E+001, 3.8981928E+000, 2.3654792E-001, 2.3654792E-001
 2.6580059E+003, 4.2520665E+003,-1.0679775E+003,-3.2049498E+003,-1.9175897E+001,-4.2574953E+001, 0.0000000E+000, 0.0000000E+000,-7.9049555E+001,-8.2611652E+001, 2.3654792E-001, 2.3654792E-001
 2.6590059E+003, 4.2765975E+003,-1.0754148E+003,-3.1061304E+003,-2.2740114E+001,-4.2734257E+001, 0.0000000E+000, 0.0000000E+000, 3.0720842E+001, 2.9577990E+001, 2.3654792E-001, 2.3654792E-001
 2.6600098E+003, 4.2428809E+003,-1.0385754E+003,-3.1154915E+003,-1.9182856E+001,-4.2367448E+001, 0.0000000E+000, 0.0000000E+000, 2.1942986E+001, 2.7263736E+001, 2.3654792E-001, 2.3654792E-001
 2.6610137E+003, 4.2802209E+003,-1.0811155E+003,-3.1371173E+003,-1.9532331E+001,-4.2141476E+001, 0.0000000E+000, 0.0000000E+000, 6.9804427E+000, 3.1426052E-001, 2.3654792E-001, 2.3654792E-001
 2.6620176E+003, 4.3518709E+003,-1.1090546E+003,-3.1449480E+003,-2.1640576E+001,-4.2830140E+001, 0.0000000E+000, 0.0000000E+000, 3.5196824E+001, 3.3397524E+001, 2.3654792E-001, 2.3654792E-001
 2.6630000E+003, 4.2828402E+003,-1.0345941E+003,-3.1683876E+003,-2.0678773E+001,-4.3460974E+001, 0.0000000E+000, 0.0000000E+000, 1.9384074E+001, 1.5718732E+001, 2.3654792E-001, 2.3654792E-001
 2.6640039E+003, 4.1829858E+003,-1.0560620E+003,-3.1172168E+003,-2.2484215E+001,-4.2804532E+001, 0.0000000E+000, 0.0000000E+000,-5.4576045E+001,-5.5581699E+001, 2.3654792E-001, 2.3654792E-001
 2.6650078E+003, 4.1779250E+003,-1.0459941E+003,-3.1301853E+003,-2.0771274E+001,-4.2332526E+001, 0.0000000E+000, 0.0000000E+000,-5.2957205E+001,-6.1358237E+001, 2.3654792E-001, 2.3654792E-001
 2.6660117E+003, 4.3112896E+003,-1.0891309E+003,-3.0245367E+003,-1.9729261E+001,-4.2680724E+001, 0.0000000E+000, 0.0000000E+000, 1.3398136E+002, 1.3521198E+002, 2.3654792E-001, 2.3654792E-001
 2.6670024E+003, 4.3578927E+003,-1.0681317E+003,-3.3074134E+003,-2.1289829E+001,-4.3338416E+001, 0.0000000E+000, 0.0000000E+000,-7.7538851E+001,-8.2280736E+001, 2.3654792E-001, 2.3654792E-001
 2.6680120E+003, 4.1527699E+003,-9.5239095E+002,-3.0917637E+003,-4.5064015E+001,-4.2319465E+001, 0.0000000E+000, 0.0000000E+000, 3.7139416E+001, 2.1231818E+001, 2.3654792E-001, 2.3654792E-001
 2.6690046E+003, 4.2330293E+003,-1.0764855E+003,-3.0580797E+003,-6.7557080E+001,-4.2588183E+001, 0.0000000E+000, 0.0000000E+000, 1.2429926E+001,-1.1681139E+001, 2.3654792E-001, 2.3654792E-001
 2.6700159E+003, 4.1456885E+003,-1.0341426E+003,-3.1066617E+003,-2.1492625E+001,-4.1731738E+001, 0.0000000E+000, 0.0000000E+000,-5.7106606E+001,-5.8340237E+001, 2.3654792E-001, 2.3654792E-001
 2.6710122E+003, 4.3607569E+003,-1.0847108E+003,-3.2068032E+003,-2.4444849E+001,-4.2100696E+001, 0.0000000E+000, 0.0000000E+000, 9.6881450E+000, 2.6973466E+000, 2.3654792E-001, 2.3654792E-001
 2.6720105E+003, 4.2111000E+003,-1.0870361E+003,-3.1274328E+003,-2.0404714E+001,-4.2423228E+001, 0.0000000E+000, 0.0000000E+000,-6.2750108E+001,-6.6196860E+001, 2.3654792E-001, 2.3654792E-001
 2.6730120E+003, 4.2851712E+003,-1.1030493E+003,-3.0258031E+003,-4.0276387E+001,-4.2284827E+001, 0.0000000E+000, 0.0000000E+000, 8.7549099E+001, 7.3757588E+001, 2.3654792E-001, 2.3654792E-001
 2.6740027E+003, 4.3256233E+003,-1.1138949E+003,-3.1005914E+003,-3.8000460E+001,-4.2424766E+001, 0.0000000E+000, 0.0000000E+000, 4.3751472E+001, 3.0711858E+001, 2.3654792E-001, 2.3654792E-001
 2.6750186E+003, 4.3508982E+003,-1.0437055E+003,-3.2299811E+003,-3.4962055E+001,-4.2971900E+001, 0.0000000E+000, 0.0000000E+000,-4.3556065E-001,-7.2236256E-001, 2.3654792E-001, 2.3654792E-001
 2.6760144E+003, 4.2118116E+003,-1.0445571E+003,-3.1719793E+003,-2.5094766E+001,-4.2684103E+001, 0.0000000E+000, 0.0000000E+000,-6.4527385E+001,-7.2503630E+001, 2.3654792E-001, 2.3654792E-001
 2.6770103E+003, 4.2834910E+003,-1.0895514E+003,-3.0589772E+003,-3.2457042E+001,-4.2846634E+001, 0.0000000E+000, 0.0000000E+000, 7.2876359E+001, 5.9658757E+001, 2.3654792E-001, 2.3654792E-001
 2.6780061E+003, 4.2307053E+003,-1.0483920E+003,-3.1675594E+003,-3.9092818E+001,-4.3036557E+001, 0.0000000E+000, 0.0000000E+000,-5.5147301E+001,-6.7375557E+001, 2.3654792E-001, 2.3654792E-001
 2.6790020E+003, 4.2588301E+003,-1.0692425E+003,-3.1427969E+003,-3.3357542E+001,-4.3216947E+001, 0.0000000E+000, 0.0000000E+000,-2.1442940E+001,-2.9783768E+001, 2.3654792E-001, 2.3654792E-001
 2.6800176E+003, 4.2054897E+003,-1.0189707E+003,-3.1108801E+003,-2.7234258E+001,-4.2535723E+001, 0.0000000E+000, 0.0000000E+000, 1.0017092E+001, 5.8689104E+000, 2.3654792E-001, 2.3654792E-001
 2.6810134E+003, 4.2146612E+003,-1.0574804E+003,-3.0372272E+003,-2.4353698E+001,-4.1507343E+001, 0.0000000E+000, 0.0000000E+000, 5.3578195E+001, 5.4092441E+001, 2.3654792E-001, 2.3654792E-001
 2.6820212E+003, 4.3798148E+003,-1.1114968E+003,-3.2034156E+003,-2.3949988E+001,-4.1869834E+001, 0.0000000E+000, 0.0000000E+000, 1.1185699E+001,-9.1739244E-001, 2.3654792E-001, 2.3654792E-001
 2.6830073E+003, 4.1664837E+003,-1.0075850E+003,-3.1783782E+003,-2.0463702E+001,-4.2169647E+001, 0.0000000E+000, 0.0000000E+000,-7.7373489E+001,-8.2112887E+001, 2.3654792E-001, 2.3654792E-001
 2.6840149E+003, 4.3595597E+003,-1.1280726E+003,-3.0966301E+003,-2.2543363E+001,-4.2526963E+001, 0.0000000E+000, 0.0000000E+000, 6.8816034E+001, 6.9786673E+001, 2.3654792E-001, 2.3654792E-001
 2.6850010E+003, 4.2584976E+003,-1.0644384E+003,-3.1650148E+003,-2.0810244E+001,-4.1684162E+001, 0.0000000E+000, 0.0000000E+000,-2.0791592E+001,-3.3450084E+001, 2.3654792E-001, 2.3654792E-001
 2.6860088E+003, 4.2901670E+003,-1.1027198E+003,-3.1027691E+003,-1.9720601E+001,-4.1752084E+001, 0.0000000E+000, 0.0000000E+000, 2.3438594E+001, 2.3205383E+001, 2.3654792E-001, 2.3654792E-001
 2.6870166E+003, 4.2646483E+003,-1.0575659E+003,-3.2260605E+003,-3.6414373E+001,-4.1804871E+001, 0.0000000E+000, 0.0000000E+000,-8.4041122E+001,-9.7197297E+001, 2.3654792E-001, 2.3654792E-001
 2.6880024E+003, 4.3225270E+003,-1.0777861E+003,-3.1148428E+003,-1.9248122E+001,-4.1831462E+001, 0.0000000E+000, 0.0000000E+000, 6.9966792E+001, 6.8818491E+001, 2.3654792E-001, 2.3654792E-001
 2.6890103E+003, 4.2851141E+003,-1.0836380E+003,-3.1181977E+003,-3.1800876E+001,-4.2001254E+001, 0.0000000E+000, 0.0000000E+000, 1.6566482E+001, 9.4762112E+000, 2.3654792E-001, 2.3654792E-001
 2.6900181E+003, 4.3378840E+003,-1.0642140E+003,-3.2279309E+003,-4.6200223E+001,-4.1843878E+001, 0.0000000E+000, 0.0000000E+000,-3.2239622E+001,-4.2305038E+001, 2.3654792E-001, 2.3654792E-001
 2.6910039E+003, 4.2189712E+003,-1.0135556E+003,-3.1768635E+003,-2.9873594E+001,-4.2446482E+001, 0.0000000E+000, 0.0000000E+000,-2.5506374E+001,-4.3767977E+001, 2.3654792E-001, 2.3654792E-001
 2.6920117E+003, 4.2832907E+003,-1.0783406E+003,-3.0921828E+003,-1.9614458E+001,-4.2255001E+001, 0.0000000E+000, 0.0000000E+000, 5.3242917E+001, 5.0897791E+001, 2.3654792E-001, 2.3654792E-001
 2.6930063E+003, 4.3318443E+003,-1.0772355E+003,-3.2367507E+003,-2.1958302E+001,-4.2474130E+001, 0.0000000E+000, 0.0000000E+000,-4.3987298E+001,-4.6574382E+001, 2.3654792E-001, 2.3654792E-001
 2.6940088E+003, 4.1949590E+003,-1.0438062E+003,-3.0871416E+003,-2.0809309E+001,-4.2260134E+001, 0.0000000E+000, 0.0000000E+000, 1.7653220E+000, 9.4176931E-001, 2.3654792E-001, 2.3654792E-001
 2.6950076E+003, 4.2484806E+003,-1.0547227E+003,-3.0740591E+003,-2.5529975E+001,-4.1467317E+001, 0.0000000E+000, 0.0000000E+000, 5.6286263E+001, 5.2701548E+001, 2.3654792E-001, 2.3654792E-001
 2.6960020E+003, 4.2861895E+003,-1.0767311E+003,-3.1826015E+003,-3.7231659E+001,-4.0652724E+001, 0.0000000E+000, 0.0000000E+000,-3.7996687E+001,-5.1027478E+001, 2.3654792E-001, 2.3654792E-001
 2.6970183E+003, 4.4812529E+003,-1.1381318E+003,-3.1204385E+003,-4.9990182E+001,-4.1812788E+001, 0.0000000E+000, 0.0000000E+000, 1.4269080E+002, 1.3087969E+002, 2.3654792E-001, 2.3654792E-001
 2.6980129E+003, 4.1180750E+003,-1.0067736E+003,-3.2077615E+003,-3.0416525E+001,-4.2101265E+001, 0.0000000E+000, 0.0000000E+000,-1.5966002E+002,-1.6897789E+002, 2.3654792E-001, 2.3654792E-001
 2.6990076E+003, 4.3637528E+003,-1.1250263E+003,-3.2751122E+003,-2.3376301E+001,-4.2179050E+001, 0.0000000E+000, 0.0000000E+000,-8.9809946E+001,-1.0194102E+002, 2.3654792E-001, 2.3654792E-001
 2.7000022E+003, 4.3206410E+003,-1.1010636E+003,-3.0248189E+003,-2.6469957E+001,-4.2480084E+001, 0.0000000E+000, 0.0000000E+000, 1.2179098E+002, 1.2580846E+002, 2.3654792E-001, 2.3654792E-001
 2.7010186E+003, 4.1848130E+003,-1.0757646E+003,-3.1061130E+003,-2.7242862E+001,-4.2329164E+001, 0.0000000E+000, 0.0000000E+000,-6.3595213E+001,-6.6636645E+001, 2.3654792E-001, 2.3654792E-001
 2.7020007E+003, 4.3886891E+003,-1.1535149E+003,-3.1234563E+003,-2.4908314E+001,-4.2301541E+001, 0.0000000E+000, 0.0000000E+000, 5.1309343E+001, 4.4508131E+001, 2.3654792E-001, 2.3654792E-001
 2.7030046E+003, 4.1844125E+003,-1.0495265E+003,-3.1692285E+003,-2.1375847E+001,-4.1865508E+001, 0.0000000E+000, 0.0000000E+000,-9.1931152E+001,-9.7583912E+001, 2.3654792E-001, 2.3654792E-001
 2.7040085E+003, 4.3091034E+003,-1.1164660E+003,-2.9921909E+003,-1.8831272E+001,-4.1306913E+001, 0.0000000E+000, 0.0000000E+000, 1.4244881E+002, 1.4030825E+002, 2.3654792E-001, 2.3654792E-001
 2.7050125E+003, 4.3094372E+003,-1.0703814E+003,-3.2408650E+003,-1.9723389E+001,-4.1269352E+001, 0.0000000E+000, 0.0000000E+000,-6.0356524E+001,-6.2801953E+001, 2.3654792E-001, 2.3654792E-001
 2.7060186E+003, 4.3583211E+003,-1.0811135E+003,-3.1374647E+003,-3.6853190E+001,-4.1587653E+001, 0.0000000E+000, 0.0000000E+000, 7.4923703E+001, 6.1302055E+001, 2.3654792E-001, 2.3654792E-001
 2.7070054E+003, 4.2485002E+003,-1.1121199E+003,-3.1674603E+003,-2.6490228E+001,-4.1475488E+001, 0.0000000E+000, 0.0000000E+000,-8.9071704E+001,-9.9045718E+001, 2.3654792E-001, 2.3654792E-001
 2.7080083E+003, 4.4277152E+003,-1.1642084E+003,-3.0972028E+003,-2.3652141E+001,-4.2096243E+001, 0.0000000E+000, 0.0000000E+000, 9.4866443E+001, 1.0055565E+002, 2.3654792E-001, 2.3654792E-001
 2.7090020E+003, 4.2579408E+003,-1.0691223E+003,-3.2729039E+003,-2.6419601E+001,-4.2383584E+001, 0.0000000E+000, 0.0000000E+000,-1.3976998E+002,-1.5288857E+002, 2.3654792E-001, 2.3654792E-001
 2.7100166E+003, 4.3416408E+003,-1.1302192E+003,-3.0730178E+003,-2.0914347E+001,-4.2603955E+001, 0.0000000E+000, 0.0000000E+000, 7.4825828E+001, 7.4885364E+001, 2.3654792E-001, 2.3654792E-001
 2.7110103E+003, 4.0952245E+003,-9.6866607E+002,-3.0895812E+003,-1.9293513E+001,-4.2095079E+001, 0.0000000E+000, 0.0000000E+000,-1.8113420E+001,-2.4411355E+001, 2.3654792E-001, 2.3654792E-001
 2.7120037E+003, 4.3979819E+003,-1.0911646E+003,-3.2347793E+003,-3.1724642E+001,-4.2899909E+001, 0.0000000E+000, 0.0000000E+000, 9.2796035E+000,-2.5865684E+000, 2.3654792E-001, 2.3654792E-001
 2.7130186E+003, 4.1720070E+003,-1.0035703E+003,-3.1732655E+003,-3.0946131E+001,-4.2147135E+001, 0.0000000E+000, 0.0000000E+000,-7.8475165E+001,-7.7922008E+001, 2.3654792E-001, 2.3654792E-001
 2.7140120E+003, 4.2091248E+003,-1.0555454E+003,-3.0539050E+003,-3.0591798E+001,-4.2157127E+001, 0.0000000E+000, 0.0000000E+000, 4.2731691E+001, 2.6925485E+001, 2.3654792E-001, 2.3654792E-001
 2.7150056E+003, 4.3316241E+003,-1.0943027E+003,-3.1247197E+003,-3.8078700E+001,-4.2621303E+001, 0.0000000E+000, 0.0000000E+000, 3.8131563E+001, 3.1901693E+001, 2.3654792E-001, 2.3654792E-001
 2.7160203E+003, 4.3074891E+003,-1.0681867E+003,-3.1348975E+003,-2.9779585E+001,-4.2867778E+001, 0.0000000E+000, 0.0000000E+000, 4.5225348E+001, 3.1757502E+001, 2.3654792E-001, 2.3654792E-001
 2.7170139E+003, 4.2377868E+003,-1.0669233E+003,-3.1226909E+003,-4.2279856E+001,-4.2485705E+001, 0.0000000E+000, 0.0000000E+000,-3.1006028E+001,-3.6592943E+001, 2.3654792E-001, 2.3654792E-001
 2.7180073E+003, 4.2171930E+003,-1.0549881E+003,-3.1446789E+003,-4.0842163E+001,-4.2336675E+001, 0.0000000E+000, 0.0000000E+000,-4.4734906E+001,-6.5652804E+001, 2.3654792E-001, 2.3654792E-001
 2.7190010E+003, 4.2222978E+003,-1.0004019E+003,-3.1195126E+003,-2.4076535E+001,-4.2456818E+001, 0.0000000E+000, 0.0000000E+000, 3.7611186E+001, 3.5849871E+001, 2.3654792E-001, 2.3654792E-001
 2.7200156E+003, 4.2214648E+003,-1.0869296E+003,-3.1132035E+003,-3.3958434E+001,-4.2405732E+001, 0.0000000E+000, 0.0000000E+000,-4.5419320E+001,-5.5032471E+001, 2.3654792E-001, 2.3654792E-001
 2.7210115E+003, 4.2307511E+003,-1.1187153E+003,-2.9923845E+003,-3.1923053E+001,-4.1578286E+001, 0.0000000E+000, 0.0000000E+000, 5.6863796E+001, 4.6149911E+001, 2.3654792E-001, 2.3654792E-001
 2.7220112E+003, 4.3719137E+003,-1.0880431E+003,-3.1982501E+003,-4.6668044E+001,-4.1973908E+001, 0.0000000E+000, 0.0000000E+000, 1.3059550E+001,-3.0214395E+000, 2.3654792E-001, 2.3654792E-001
 2.7230112E+003, 4.4156857E+003,-1.0893049E+003,-3.1623279E+003,-6.5649114E+001,-4.2890399E+001, 0.0000000E+000, 0.0000000E+000, 7.7133645E+001, 5.5513490E+001, 2.3654792E-001, 2.3654792E-001
 2.7240068E+003, 4.1940456E+003,-9.9850063E+002,-3.1976794E+003,-5.0005536E+001,-4.2395539E+001, 0.0000000E+000, 0.0000000E+000,-7.6514817E+001,-9.4535492E+001, 2.3654792E-001, 2.3654792E-001
 2.7250032E+003, 4.2369742E+003,-1.0522921E+003,-3.0967421E+003,-2.4458538E+001,-4.2438976E+001, 0.0000000E+000, 0.0000000E+000, 3.1074340E+001, 2.1042532E+001, 2.3654792E-001, 2.3654792E-001
 2.7260203E+003, 4.2244849E+003,-1.0279440E+003,-3.1433396E+003,-2.3996102E+001,-4.2555863E+001, 0.0000000E+000, 0.0000000E+000,-1.3851091E+001,-1.3350719E+001, 2.3654792E-001, 2.3654792E-001
 2.7270166E+003, 4.3166973E+003,-1.1310080E+003,-3.2171466E+003,-3.2088185E+001,-4.3029411E+001, 0.0000000E+000, 0.0000000E+000,-1.0143413E+002,-1.0657494E+002, 2.3654792E-001, 2.3654792E-001
 2.7280129E+003, 4.2460958E+003,-1.0706838E+003,-3.1031623E+003,-2.2696892E+001,-4.2420342E+001, 0.0000000E+000, 0.0000000E+000, 8.1845255E+000, 7.1325475E+000, 2.3654792E-001, 2.3654792E-001
 2.7290093E+003, 4.2466434E+003,-1.0274560E+003,-3.1504350E+003,-2.4466782E+001,-4.2219283E+001, 0.0000000E+000, 0.0000000E+000, 2.1261473E+001, 2.0662922E+000, 2.3654792E-001, 2.3654792E-001
 2.7300056E+003, 4.2405442E+003,-1.0888208E+003,-3.1420707E+003,-2.5472826E+001,-4.1504235E+001, 0.0000000E+000, 0.0000000E+000,-5.9593389E+001,-5.7324351E+001, 2.3654792E-001, 2.3654792E-001
 2.7310164E+003, 4.2586461E+003,-1.0933023E+003,-3.0192309E+003,-2.3252295E+001,-4.1515124E+001, 0.0000000E+000, 0.0000000E+000, 8.7515081E+001, 8.1345510E+001, 2.3654792E-001, 2.3654792E-001
 2.7320210E+003, 4.3579561E+003,-1.0787055E+003,-3.0701203E+003,-4.1712973E+001,-4.1902863E+001, 0.0000000E+000, 0.0000000E+000, 1.3287311E+002, 1.2551441E+002, 2.3654792E-001, 2.3654792E-001
 2.7330029E+003, 4.3733687E+003,-1.1391570E+003,-3.3199985E+003,-3.2590837E+001,-4.1614778E+001, 0.0000000E+000, 0.0000000E+000,-1.4477842E+002,-1.5999241E+002, 2.3654792E-001, 2.3654792E-001
 2.7340076E+003, 4.2881060E+003,-1.0704313E+003,-3.2454575E+003,-4.3663547E+001,-4.1982138E+001, 0.0000000E+000, 0.0000000E+000,-9.4999473E+001,-1.1342849E+002, 2.3654792E-001, 2.3654792E-001
 2.7350190E+003, 4.1729067E+003,-1.0384555E+003,-2.8996927E+003,-2.2974635E+001,-4.1192094E+001, 0.0000000E+000, 0.0000000E+000, 1.6732433E+002, 1.7059188E+002, 2.3654792E-001, 2.3654792E-001
 2.7360181E+003, 4.3109389E+003,-1.0889882E+003,-3.3289699E+003,-4.1145363E+001,-4.1351872E+001, 0.0000000E+000, 0.0000000E+000,-1.6749874E+002,-1.8951640E+002, 2.3654792E-001, 2.3654792E-001
 2.7370085E+003, 4.3865528E+003,-1.1609382E+003,-3.0903162E+003,-2.5025472E+001,-4.1925639E+001, 0.0000000E+000, 0.0000000E+000, 6.5370090E+001, 6.8347300E+001, 2.3654792E-001, 2.3654792E-001
 2.7380073E+003, 4.3022437E+003,-1.0615876E+003,-3.0754718E+003,-2.5870861E+001,-4.1929532E+001, 0.0000000E+000, 0.0000000E+000, 9.4784938E+001, 9.7383875E+001, 2.3654792E-001, 2.3654792E-001
 2.7390098E+003, 4.2573795E+003,-1.0339753E+003,-3.2702801E+003,-2.2801163E+001,-4.2422778E+001, 0.0000000E+000, 0.0000000E+000,-9.8340356E+001,-1.1209984E+002, 2.3654792E-001, 2.3654792E-001
 2.7400125E+003, 4.2050765E+003,-1.1162004E+003,-2.9956611E+003,-2.7048111E+001,-4.1235652E+001, 0.0000000E+000, 0.0000000E+000, 2.4166521E+001, 2.4931272E+001, 2.3654792E-001, 2.3654792E-001
 2.7410151E+003, 4.2969040E+003,-1.0623466E+003,-3.1983891E+003,-2.8330401E+001,-4.1827182E+001, 0.0000000E+000, 0.0000000E+000,-3.3577871E+001,-3.3989372E+001, 2.3654792E-001, 2.3654792E-001
 2.7420176E+003, 4.2725379E+003,-1.0608008E+003,-3.0790884E+003,-2.5216368E+001,-4.2000028E+001, 0.0000000E+000, 0.0000000E+000, 7.5999005E+001, 6.5432402E+001, 2.3654792E-001, 2.3654792E-001
 2.7430203E+003, 4.3752375E+003,-1.1500917E+003,-3.2098636E+003,-3.0434135E+001,-4.1748468E+001, 0.0000000E+000, 0.0000000E+000,-4.8495599E+001,-5.6900420E+001, 2.3654792E-001, 2.3654792E-001
 2.7440010E+003, 4.2644007E+003,-1.0730882E+003,-3.0513979E+003,-3.0117091E+001,-4.1768835E+001, 0.0000000E+000, 0.0000000E+000, 8.1518106E+001, 6.8028683E+001, 2.3654792E-001, 2.3654792E-001
 2.7450037E+003, 4.4200020E+003,-1.1113191E+003,-3.2173490E+003,-2.8094904E+001,-4.1709713E+001, 0.0000000E+000, 0.0000000E+000, 3.2505946E+001, 2.1529277E+001, 2.3654792E-001, 2.3654792E-001
 2.7460063E+003, 4.2913888E+003,-1.0540010E+003,-3.2506696E+003,-2.2163544E+001,-4.2151862E+001, 0.0000000E+000, 0.0000000E+000,-7.6004735E+001,-7.7597223E+001, 2.3654792E-001, 2.3654792E-001
 2.7470088E+003, 4.3038113E+003,-1.0888969E+003,-3.1359880E+003,-4.9624337E+001,-4.2041255E+001, 0.0000000E+000, 0.0000000E+000, 6.2586733E+000,-1.2739211E+001, 2.3654792E-001, 2.3654792E-001
 2.7480029E+003, 4.2122823E+003,-1.0274974E+003,-3.0667638E+003,-3.0205227E+001,-4.1729057E+001, 0.0000000E+000, 0.0000000E+000, 4.8170092E+001, 4.6086885E+001, 2.3654792E-001, 2.3654792E-001
 2.7490181E+003, 4.4051277E+003,-1.0550333E+003,-3.3371765E+003,-3.3885206E+001,-4.3098487E+001, 0.0000000E+000, 0.0000000E+000,-5.8654726E+001,-6.4065708E+001, 2.3654792E-001, 2.3654792E-001
 2.7500002E+003, 4.1599041E+003,-1.0384275E+003,-3.0261924E+003,-5.4750329E+001,-4.2202340E+001, 0.0000000E+000, 0.0000000E+000, 2.0520671E+001,-1.6684784E+000, 2.3654792E-001, 2.3654792E-001
